URL,Title,Author,Number of Ratings,Number of Reviews,Average Ratings,Number of Pages,Published Year,Series,Genres,Awards,Places
"https://www.goodreads.com/book/show/68427.Elantris""","Elantris (Elantris, #1)",Charlaine Harris,191034,11732.0,4.1,638.0,2006,1.0,"['Fantasy', 'Fiction', 'Epic Fantasy']",[],
"https://www.goodreads.com/book/show/2536134.Gone""","Gone (Gone, #1)",Brandon Sanderson,185259,10986.0,3.8,560.0,2008,1.0,"['Young Adult', 'Dystopia', 'Science Fiction']",['Missouri Truman Readers Award Nominee (2011)'],"[['Perdido Beach, California', '(United States)']]"
"https://www.goodreads.com/book/show/20758104-the-knife-of-never-letting-go""","The Knife of Never Letting Go (Chaos Walking, #1)",Michael  Grant,167093,17896.0,3.9,512.0,2014,1.0,"['Young Adult', 'Dystopia', 'Science Fiction']","[""Guardian Children's Fiction Prize (2008)"", 'Manchester Book Award  Nominee for Longlist (2009)', 'Odyssey Award Nominee (2011)', 'James Tiptree Jr. Award (2008)', 'Milwaukee County Teen Book Award Nominee (2010)', 'Dioraphte Jongerenliteratuurprijs Nominee (2014)', 'Carnegie Medal Nominee (2009)', 'Green Mountain Book Award (2012)']",[['New World']]
"https://www.goodreads.com/book/show/30264.Dead_Witch_Walking""","Dead Witch Walking (The Hollows, #1)",Patrick Ness,115585,4938.0,4.0,416.0,2004,1.0,"['Urban Fantasy', 'Fantasy', 'Paranormal']",[],"[['Cincinnati, Ohio', '(United States)'], [''], ['Other Editions (62)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/823.Quicksilver""","Quicksilver (The Baroque Cycle, #1)",Kim Harrison,39717,2102.0,3.8,927.0,2004,1.0,"['Fiction', 'Historical Fiction', 'Science Fiction']","['Locus Award Nominee for Best Science Fiction Novel (2004)', 'Arthur C. Clarke Award (2004)']",
"https://www.goodreads.com/book/show/872333.Blue_Bloods""","Blue Bloods (Blue Bloods, #1)",Neal Stephenson,136600,4963.0,3.6,302.0,2007,1.0,"['Young Adult', 'Vampires', 'Fantasy']",[],"[['Manhattan, New York City, New York', '(United States)'], [''], ['Other Editions (50)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/231.I_am_Charlotte_Simmons""",I am Charlotte Simmons,Melissa de la Cruz,27054,2048.0,3.4,738.0,2005,0.0,"['Fiction', 'Contemporary', 'Novels']",['Bad Sex in Fiction Award (2004)'],
"https://www.goodreads.com/book/show/533465.Balzac_and_the_Little_Chinese_Seamstress""",Balzac and the Little Chinese Seamstress,Tom Wolfe,58828,4469.0,3.6,184.0,2002,0.0,"['Fiction', 'Historical Fiction', 'China']","['Independent Foreign Fiction Prize Nominee for Shortlist (2002)', 'Premio letterario Giuseppe Acerbi (2015)', 'Prix des libraires du Québec for Lauréats hors Québec (2001)', ""Prix Relay du Roman d'Evasion (2000)"", 'Scott Moncrieff Prize for Ina Rilke (2002)', 'Premi Llibreter de narrativa Nominee (2001)', 'International Dublin Literary Award Nominee (2003)']",[['China']]
"https://www.goodreads.com/book/show/10176.Dress_Your_Family_in_Corduroy_and_Denim""",Dress Your Family in Corduroy and Denim,Dai Sijie,256769,6671.0,4.0,257.0,2004,0.0,"['Humor', 'Nonfiction', 'Memoir']","['Audie Award for Humor (2005)', 'Grammy Award Nominee for Best Spoken Word Album (2005)']",
"https://www.goodreads.com/book/show/171102.The_Birth_House""",The Birth House,David Sedaris,40206,2794.0,4.0,408.0,2007,0.0,"['Historical Fiction', 'Fiction', 'Canada']","['Atlantic Independent Booksellers’ Choice Award (2007)', 'Canadian Booksellers Association Libris Award for Fiction Book & Book Design (2007)', 'OLA Evergreen Award (2007)']","[['Canada', 'Nova Scotia', '(Canada)']]"
"https://www.goodreads.com/book/show/39020.1491""",1491: New Revelations of the Americas Before Columbus,Ami McKay,71964,3974.0,,541.0,2006,0.0,"['History', 'Nonfiction', 'American History']","['Julia Ward Howe Prize (2006)', 'Spur Award Nominee for Best Western Juvenile Nonfiction (2010)']",
"https://www.goodreads.com/book/show/235773.Waiting""",Waiting,Charles C. Mann,19795,1842.0,3.5,310.0,2000,0.0,"['Fiction', 'China', 'Historical Fiction']","['Pulitzer Prize Nominee for Fiction (2000)', 'National Book Award for Fiction (1999)', 'PEN/Faulkner Award for Fiction (2000)', 'Los Angeles Times Book Prize Nominee for Fiction (1999)']",
"https://www.goodreads.com/book/show/3300.In_s_of_My_Soul""",Inés of My Soul,Ha Jin,23493,1911.0,3.9,321.0,2006,0.0,"['Historical Fiction', 'Fiction', 'Historical']",[],"[['Peru', 'Chile'], [''], ['Other Editions (113)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/6339989-vampire-academy-collection""","Vampire Academy Collection (Vampire Academy, #1-3)",Isabel Allende,33797,212.0,4.6,1120.0,2009,1.0,"['Vampires', 'Fantasy', 'Young Adult']",[],
"https://www.goodreads.com/book/show/11711.Vernon_God_Little""",Vernon God Little,Richelle Mead,30953,1403.0,3.5,279.0,2004,0.0,"['Fiction', 'Contemporary', 'Novels']","['Booker Prize (2003)', 'Guardian First Book Award Nominee (2003)', 'Whitbread Award for First Novel (2003)', 'Bollinger Everyman Wodehouse Prize for Comic Fiction (2003)']","[['Texas,\n2003', '(United States)'], ['Acapulco,\n2003', '(Mexico)']]"
"https://www.goodreads.com/book/show/13521.Son_of_a_Witch""","Son of a Witch (The Wicked Years, #2)",D.B.C. Pierre,58793,3535.0,3.4,352.0,2006,1.0,"['Fantasy', 'Fiction', 'Adult']",[],"[['Oz'], [''], ['Other Editions (40)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/24768.Pretties""","Pretties (Uglies, #2)",Gregory Maguire,239763,10407.0,3.8,370.0,2005,1.0,"['Young Adult', 'Dystopia', 'Science Fiction']",[],
"https://www.goodreads.com/book/show/10566.Lisey_s_Story""",Lisey's Story,Scott Westerfeld,69236,3888.0,3.6,513.0,2006,0.0,"['Horror', 'Fiction', 'Fantasy']","['Bram Stoker Award for Best Novel (2006)', 'Locus Award Nominee for Best Fantasy Novel (2007)', 'World Fantasy Award Nominee for Best Novel (2007)']",[['United States of America']]
"https://www.goodreads.com/book/show/3476.Icy_Sparks""",Icy Sparks,Stephen King,40101,1321.0,3.7,320.0,2001,0.0,"['Fiction', 'Historical Fiction', 'Adult Fiction']",[],"[['Kentucky', '(United States)'], [''], ['Other Editions (29)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/10873.Shopgirl""",Shopgirl,Gwyn Hyman Rubio,35800,2768.0,3.4,130.0,2000,0.0,"['Fiction', 'Romance', 'Contemporary']",['Grammy Award Nominee for Best Spoken Word Album (2001)'],"[['California', '(United States)'], ['Beverly Hills, California', '(United States)']]"
"https://www.goodreads.com/book/show/6101718-the-magicians""","The Magicians (The Magicians, #1)",Steve Martin,243682,22752.0,3.5,402.0,2009,1.0,"['Fantasy', 'Fiction', 'Magic']","['ALA Alex Award (2010)', 'The Kitschies Nominee for Red Tentacle (Novel) (2009)', 'Goodreads Choice Award Nominee for Fiction & Fantasy (2009)']","[['New York State', '(United States)'], ['Brakebills College for Magical Pedagogy', '(United States)']]"
"https://www.goodreads.com/book/show/2325825.Inkdeath""","Inkdeath (Inkworld, #3)",Lev Grossman,80161,3194.0,3.9,699.0,2007,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],
"https://www.goodreads.com/book/show/2152.The_Jane_Austen_Book_Club""",The Jane Austen Book Club,Cornelia Funke,68737,4579.0,3.1,288.0,2005,0.0,"['Fiction', 'Chick Lit', 'Romance']",[],"[['Davis, California', '(United States)'], [''], ['Other Editions (89)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/43369.God_Is_Not_Great""",God Is Not Great: How Religion Poisons Everything,Karen Joy Fowler,94944,4816.0,3.9,307.0,2007,0.0,"['Nonfiction', 'Religion', 'Philosophy']",['National Book Award Finalist for Nonfiction (2007)'],
"https://www.goodreads.com/book/show/15171.A_Girl_Named_Zippy""",A Girl Named Zippy,Christopher Hitchens,34819,3879.0,3.7,275.0,2001,1.0,"['Memoir', 'Nonfiction', 'Humor']",[],"[['United States of America'], [''], ['Other Editions'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/1421990.Halfway_to_the_Grave""","Halfway to the Grave (Night Huntress, #1)",Haven Kimmel,143554,7600.0,4.1,358.0,2007,1.0,"['Paranormal', 'Vampires', 'Urban Fantasy']","[""Romantic Times Reviewers' Choice Award (RT Award) for Best Urban Fantasy (2007)""]","[['Licking Falls, Ohio', '(United States)']]"
"https://www.goodreads.com/book/show/2233407.From_Dead_to_Worse""","From Dead to Worse (Sookie Stackhouse, #8)",Jeaniene Frost,179526,3784.0,,359.0,2008,1.0,"['Fantasy', 'Vampires', 'Paranormal']",[],"[['Bon Temps, Louisiana', '(United States)'], [''], ['Other Editions (2)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/11570.Dreamcatcher""",Dreamcatcher,Charlaine Harris,156610,2700.0,3.6,688.0,2002,0.0,"['Horror', 'Fiction', 'Science Fiction']",[],"[['Maine', '(United States)'], ['Derry, Maine', '(United States)'], [''], ['Other Editions (54)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/2355575.Cry_Wolf""","Cry Wolf (Alpha & Omega, #1)",Stephen King,90923,3999.0,4.1,294.0,2008,1.0,"['Urban Fantasy', 'Fantasy', 'Paranormal']","['P.E.A.R.L. (Paranormal Excellence Award for Romantic Literature) (2008)', 'DABWAHA Romance Tournament for Best Paranormal/Urban Fantasy/SF Romance (2009)']","[['Montana', '(United States)']]"
"https://www.goodreads.com/book/show/22285.Rant""",Rant,Patricia Briggs,62531,3028.0,3.8,320.0,2007,0.0,"['Fiction', 'Science Fiction', 'Horror']",[],"[['United States of America'], [''], ['Other Editions (64)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/1358844.Remember_Me_""",Remember Me?,Chuck Palahniuk,226519,8020.0,3.7,352.0,2008,0.0,"['Chick Lit', 'Romance', 'Fiction']",[],"[['London, England,\n2007', '(United Kingdom)'], [''], ['Other Editions (8)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/5098079-lover-avenged""","Lover Avenged (Black Dagger Brotherhood, #7)",Sophie Kinsella,107665,4044.0,4.3,527.0,2009,1.0,"['Paranormal Romance', 'Paranormal', 'Romance']","['All About Romance (AAR) Annual Reader Poll for Guiltiest Pleasure Romance & Honorable Mention for Best Paranormal Romance (2010)', 'P.E.A.R.L. (Paranormal Excellence Award for Romantic Literature) for Best Overall Paranormal Romance AND Best Vampire Romance (2009)']","[['Caldwell, New York', '(United States)']]"
"https://www.goodreads.com/book/show/385255.Random_Family""","Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",J.R. Ward,11436,1411.0,4.2,432.0,2004,0.0,"['Nonfiction', 'Sociology', 'Memoir']","['Anisfield-Wolf Book Award (2004)', 'Borders Original Voices Award for Nonfiction (2003)', 'Ridenhour Book Prize (2005)', 'National Book Critics Circle Award Nominee for General Nonfiction (2003)']",
"https://www.goodreads.com/book/show/6819.Ghostwritten""",Ghostwritten,Adrian Nicole LeBlanc,27496,2379.0,4.0,426.0,2001,0.0,"['Fiction', 'Fantasy', 'Contemporary']","['Guardian First Book Award Nominee (1999)', 'John Llewellyn Rhys Prize (1999)']","[['Saint Petersburg', '(Russian Federation)'], ['Tokyo', '(Japan)'], ['Hong Kong', '…more\nNew York City, New York', '(United States)'], ['Ireland', 'China', 'Okinawa', '(Japan)'], ['Mongolia', 'London, England', '(United Kingdom)'], ['…less']]"
"https://www.goodreads.com/book/show/34494.The_Wee_Free_Men""","The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",David Mitchell,99754,4454.0,4.2,375.0,2004,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Locus Award for Best Young Adult Novel (2004)', ""Mythopoeic Fantasy Award Nominee for Children's Literature (2004) (2016)"", 'Rhode Island Teen Book Award Nominee (2006)', 'Parenting Book of the Year Award (2003)', 'WH Smith Teen Choice Award (2003)', 'Margaret A. Edwards Award (2011)']","[['Discworld', 'The Chalk']]"
"https://www.goodreads.com/book/show/954674.Little_Brother""","Little Brother (Little Brother, #1)",Terry Pratchett,48259,5629.0,3.9,382.0,2008,1.0,"['Young Adult', 'Science Fiction', 'Fiction']","['Hugo Award Nominee for Best Novel (2009)', 'Nebula Award Nominee for Best Novel (2008)', 'Locus Award Nominee for Best Young Adult Book (2009)', 'Kurd-Laßwitz-Preis Nominee for Bestes ausländisches Werk (Best Foreign Work) (2011)', 'Golden Duck Award for Young Adult (Hal Clement Award) (2009)', 'Sunburst Award for Young Adult Work (2009)', 'John W. Campbell Memorial Award (2009)', 'Emperor Norton Award (2008)', ""Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2013)"", 'Prometheus Award for Best Novel (2009)', 'Sakura Medal Nominee for High School Book (2010)', 'Florida Teens Read Nominee (2009)', 'Lincoln Award Nominee (2013)', 'White Pine Award (2009)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera independiente (2011)', 'Seiun Award 星雲賞 Nominee for Best Translated Long Form (2012)']","[['San Francisco, California', '(United States)']]"
"https://www.goodreads.com/book/show/6976.The_Mermaid_Chair""",The Mermaid Chair,Cory Doctorow,80320,6516.0,3.1,368.0,2006,0.0,"['Fiction', 'Romance', 'Chick Lit']",[],"[['United States of America'], [''], ['Other Editions (56)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/17683.Dead_Beat""","Dead Beat (The Dresden Files, #7)",Sue Monk Kidd,114236,3691.0,4.3,517.0,2006,1.0,"['Fantasy', 'Urban Fantasy', 'Fiction']",[],"[['Chicago, Illinois', '(United States)'], [''], ['Other Editions (33)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/11691.Snow""",Snow,Jim Butcher,41784,3702.0,3.5,463.0,2005,0.0,"['Fiction', 'Literature', 'Contemporary']","['Independent Foreign Fiction Prize Nominee for Shortlist (2005)', 'Prix Médicis Etranger (2005)', 'Prix Méditerranée Étranger (2006)', 'Ein Buch für die Stadt (2006)', 'Metų verstinė knyga Nominee (2014)']","[['Kars', '(Turkey)']]"
"https://www.goodreads.com/book/show/32506.The_Poet""","The Poet (Jack McEvoy, #1; Harry Bosch Universe, #5)",Orhan Pamuk,87215,3157.0,4.2,510.0,2002,1.0,"['Mystery', 'Fiction', 'Crime']","['Anthony Award for Best Novel (1997)', 'Hammett Prize Nominee (1996)', 'Dilys Award (1997)', 'Nero Award (1997)', 'Marlowe for Best Crime Novel (International) (1997)']","[['Denver, Colorado', '(United States)'], ['Chicago, Illinois', '(United States)'], ['Phoenix, Arizona', '(United States)'], ['…more\nLos Angeles, California', '(United States)'], ['…less']]"
"https://www.goodreads.com/book/show/144977.The_Tender_Bar""",The Tender Bar: A Memoir,Michael Connelly,33190,2767.0,3.9,416.0,2006,0.0,"['Memoir', 'Nonfiction', 'Biography']",['Audie Award for Narration by the Author or Authors (2006)'],
"https://www.goodreads.com/book/show/6137154-fire""","Fire (Graceling Realm, #2)",J.R. Moehringer,169834,10607.0,4.0,480.0,2009,1.0,"['Fantasy', 'Young Adult', 'Romance']","['Milwaukee County Teen Book Award Nominee (2011)', 'Amelia Elizabeth Walden Award (2010)', 'CYBILS Award for Young Adult Fantasy & Science Fiction (2009)', 'David Gemmell Ravenheart Award Nominee for Best Fantasy Cover Art (2010)']",
"https://www.goodreads.com/book/show/9355.Until_I_Find_You""",Until I Find You,Kristin Cashore,25029,1589.0,3.6,820.0,2006,0.0,"['Fiction', 'Contemporary', 'Novels']",[],"[['Toronto, Ontario', '(Canada)'], ['Europe', 'New England', '(United States)'], ['…more\nHollywood, California', '(United States)'], ['…less'], ['Other Editions (68)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/2161733.Child_44""","Child 44 (Leo Demidov, #1)",John Irving,79136,6422.0,4.0,509.0,2009,1.0,"['Fiction', 'Historical Fiction', 'Mystery']","['Booker Prize Nominee for Longlist (2008)', 'Barry Award for Best First Novel (2009)', 'Anthony Award Nominee for Best First Novel (2009)', 'Dilys Award Nominee (2009)', 'Galaxy British Book Awards for New Writer of the Year (2009)', 'ITW Thriller Award for Best First Novel (2009)', 'Los Angeles Times Book Prize', 'Strand Critics Award  for Best First Novel (2008)', 'CWA Ian Fleming Steel Dagger (2008)', 'Desmond Elliott Prize Nominee (2008)', 'このミステリーがすごい！ for Best Translated Mystery Novel of the Year in Japan (2009)', 'Japan Adventure Fiction Association Prize 日本冒険小説協会大賞特別賞 for Best Translated Novel (2008)', 'Theakston Old Peculier Crime Novel of the Year Nominee for Shortlist (2010)']","[['Rostov-on-Don', '(Russian Federation)'], ['Moscow,\n1953', '(Russian Federation)']]"
